,timestamp,gfx,gFy,gFz,wx,wy,wz,I,devicemodeDescription,devicemode
9,0.2,4.65999984741,-12.8400001526,-1.93999993801,-0.889999985695,-0.449999988079,-2.42999982834,51,swing,1
10,0.22,4.44999980927,-13.4899997711,-1.53999996185,-0.889999985695,-0.449999988079,-2.42999982834,51,swing,1
11,0.24,4.25999975204,-12.5399999619,-0.930000007153,-0.889999985695,-0.449999988079,-2.42999982834,51,swing,1
12,0.26,3.91999983788,-10.5799999237,-0.409999996424,-0.889999985695,-0.449999988079,-2.42999982834,51,swing,1
13,0.28,3.91999983788,-10.5799999237,-0.409999996424,-0.889999985695,-0.449999988079,-2.42999982834,51,swing,1
14,0.3,4.26999998093,-11.9099998474,-2.46000003815,-0.889999985695,-0.449999988079,-2.42999982834,51,swing,1
15,0.32,3.5,-12.5799999237,-2.63999986649,-0.889999985695,-0.449999988079,-2.42999982834,51,swing,1
16,0.34,4.13999986649,-11.7699995041,-2.65999984741,-0.889999985695,-0.449999988079,-2.42999982834,51,swing,1
17,0.36,4.13999986649,-11.7699995041,-2.65999984741,-0.889999985695,-0.449999988079,-2.42999982834,51,swing,1
18,0.38,7.07999992371,-10.0500001907,-3.94999980927,1.03999996185,0.0,2.41999983788,51,swing,1
19,0.4,7.78999996185,-11.2199993134,-5.25,1.03999996185,0.0,2.41999983788,51,swing,1
20,0.42,7.50999975204,-11.8499994278,-5.61999988556,1.03999996185,0.0,2.41999983788,51,swing,1
21,0.44,7.36999988556,-11.3499994278,-5.0499997139,1.03999996185,0.0,2.41999983788,51,swing,1
22,0.46,7.36999988556,-11.3499994278,-5.0499997139,1.03999996185,0.0,2.41999983788,51,swing,1
23,0.48,6.71999979019,-8.15999984741,-2.44000005722,1.03999996185,0.0,2.41999983788,51,swing,1
24,0.5,6.06999969482,-6.48999977112,-1.37000000477,1.03999996185,0.0,2.41999983788,51,swing,1
25,0.52,5.48000001907,-5.28999996185,-0.719999969006,1.03999996185,0.0,2.41999983788,51,swing,1
26,0.54,5.25,-4.7999997139,-0.579999983311,1.03999996185,0.0,2.41999983788,51,swing,1
27,0.56,5.13000011444,-5.02999973297,-2.01999998093,0.469999998808,0.740000009537,2.22000002861,51,swing,1
28,0.58,5.17000007629,-5.28999996185,-2.80999994278,0.469999998808,0.740000009537,2.22000002861,51,swing,1
29,0.6,5.35999965668,-5.60999965668,-3.27999997139,0.469999998808,0.740000009537,2.22000002861,51,swing,1
30,0.62,5.65999984741,-6.0,-3.26999998093,0.469999998808,0.740000009537,2.22000002861,51,swing,1
31,0.64,5.65999984741,-6.0,-3.26999998093,0.469999998808,0.740000009537,2.22000002861,51,swing,1
32,0.66,6.58999967575,-6.84999990463,-2.15999984741,0.469999998808,0.740000009537,2.22000002861,51,swing,1
33,0.68,6.58999967575,-6.84999990463,-2.15999984741,0.469999998808,0.740000009537,2.22000002861,51,swing,1
34,0.7,8.17000007629,-7.80999994278,-2.24000000954,0.469999998808,0.740000009537,2.22000002861,51,swing,1
35,0.72,9.11999988556,-8.76999950409,-2.86999988556,0.469999998808,0.740000009537,2.22000002861,51,swing,1
36,0.74,10.0500001907,-9.85999965668,-3.75999999046,0.0399999991059,0.439999997616,1.67999994755,51,swing,1
37,0.76,11.1300001144,-9.8499994278,-4.32999992371,0.0399999991059,0.439999997616,1.67999994755,51,swing,1
