time,gfx,gFy,gFz,wx,wy,wz,I,mode
0.9,-1.2948455810546875,5.8617095947265625,8.880401611328125,0.2962493896484375,-0.036529541015625,-0.516510009765625,31.13824462890625,texting
0.92,-0.9650115966796875,5.602325439453125,11.731918334960938,0.2962493896484375,-0.036529541015625,-0.516510009765625,31.13824462890625,texting
0.9400000000000001,0.3804168701171875,5.099273681640625,14.40850830078125,0.2962493896484375,-0.036529541015625,-0.516510009765625,31.13824462890625,texting
0.96,1.2212677001953125,4.3558197021484375,14.123016357421875,-0.4693450927734375,0.25262451171875,0.4915924072265625,31.13824462890625,texting
0.98,1.1655731201171875,3.8802947998046875,11.41766357421875,-0.4693450927734375,0.25262451171875,0.4915924072265625,35.65873718261719,texting
1,0.2028350830078125,3.977325439453125,8.729965209960938,-0.4693450927734375,0.25262451171875,0.4915924072265625,35.65873718261719,texting
1.02,-0.8186492919921875,4.3360595703125,7.3200531005859375,-0.4693450927734375,0.25262451171875,0.4915924072265625,35.65873718261719,texting
1.04,-1.3595733642578125,4.5292816162109375,6.960052490234375,-0.4693450927734375,0.25262451171875,0.4915924072265625,35.65873718261719,texting
1.06,-1.544677734375,4.614013671875,6.45428466796875,-0.4693450927734375,0.25262451171875,0.4915924072265625,40.660491943359375,texting
1.08,-1.3969573974609375,4.66839599609375,5.0336151123046875,-0.4693450927734375,0.25262451171875,0.4915924072265625,40.660491943359375,texting
1.1,-1.455078125,4.6898040771484375,4.8534698486328125,-0.4693450927734375,0.25262451171875,0.4915924072265625,40.660491943359375,texting
1.12,-1.105865478515625,4.809600830078125,4.884857177734375,-0.4693450927734375,0.25262451171875,0.4915924072265625,40.660491943359375,texting
1.1400000000000001,-0.600494384765625,4.80877685546875,4.9196014404296875,0.3149871826171875,-0.1562042236328125,-0.0250244140625,40.660491943359375,texting
1.16,-0.126617431640625,4.7943267822265625,5.0748138427734375,0.3149871826171875,-0.1562042236328125,-0.0250244140625,50.184722900390625,texting
1.18,0.3887786865234375,5.0052490234375,5.76715087890625,0.3149871826171875,-0.1562042236328125,-0.0250244140625,50.184722900390625,texting
1.2,0.5629730224609375,5.0796661376953125,6.6816864013671875,0.3149871826171875,-0.1562042236328125,-0.0250244140625,50.184722900390625,texting
1.22,0.5849609375,5.1818695068359375,7.260101318359375,0.3149871826171875,-0.1562042236328125,-0.0250244140625,50.184722900390625,texting
1.24,0.9208831787109375,5.1281890869140625,7.325347900390625,0.3149871826171875,-0.1562042236328125,-0.0250244140625,77.92686462402344,texting
1.26,1.6218414306640625,5.1898345947265625,7.3804931640625,0.3149871826171875,-0.1562042236328125,-0.0250244140625,77.92686462402344,texting
1.28,2.0312957763671875,5.4423675537109375,7.85357666015625,0.3149871826171875,-0.1562042236328125,-0.0250244140625,77.92686462402344,texting
1.3,2.3623809814453125,5.7751617431640625,8.412200927734375,0.3149871826171875,-0.1562042236328125,-0.0250244140625,77.92686462402344,texting
1.32,1.667388916015625,6.1820068359375,9.377456665039062,-0.224395751953125,0.04913330078125,0.277679443359375,77.92686462402344,texting
1.34,1.2776947021484375,6.5205841064453125,9.634872436523438,-0.224395751953125,0.04913330078125,0.277679443359375,77.92686462402344,texting
1.36,1.2487335205078125,7.101837158203125,9.627288818359375,-0.224395751953125,0.04913330078125,0.277679443359375,157.41827392578125,texting
1.3800000000000001,0.0838775634765625,7.351348876953125,11.247360229492188,-0.224395751953125,0.04913330078125,0.277679443359375,157.41827392578125,texting
1.4000000000000001,-0.313323974609375,6.574493408203125,12.897506713867188,-0.224395751953125,0.04913330078125,0.277679443359375,157.41827392578125,texting
1.42,0.0817413330078125,5.721466064453125,12.61822509765625,-0.224395751953125,0.04913330078125,0.277679443359375,157.41827392578125,texting
1.44,0.8061981201171875,5.18719482421875,10.00274658203125,-0.224395751953125,0.04913330078125,0.277679443359375,175.12493896484375,texting
1.46,1.1335601806640625,5.093353271484375,7.536529541015625,-0.224395751953125,0.04913330078125,0.277679443359375,175.12493896484375,texting
1.48,0.7156219482421875,5.156829833984375,7.107574462890625,-0.224395751953125,0.04913330078125,0.277679443359375,175.12493896484375,texting
1.5,0.4456939697265625,5.1754913330078125,8.419113159179688,0.0167083740234375,-0.0898284912109375,-0.58526611328125,175.12493896484375,texting
1.52,0.651031494140625,4.7099761962890625,9.236083984375,0.0167083740234375,-0.0898284912109375,-0.58526611328125,175.12493896484375,texting
1.54,0.90728759765625,3.9459381103515625,7.871551513671875,0.0167083740234375,-0.0898284912109375,-0.58526611328125,176,texting
1.56,0.70013427734375,3.8377685546875,6.82330322265625,0.0167083740234375,-0.0898284912109375,-0.58526611328125,176,texting
1.58,0.533538818359375,3.9217529296875,6.3175811767578125,0.0167083740234375,-0.0898284912109375,-0.58526611328125,176,texting
1.6,0.6791534423828125,4.0449981689453125,6.5103912353515625,0.0167083740234375,-0.0898284912109375,-0.58526611328125,176,texting
1.62,0.7015838623046875,4.0339202880859375,6.39691162109375,0.0167083740234375,-0.0898284912109375,-0.58526611328125,168.5572509765625,texting
1.6400000000000001,0.6417236328125,3.9699859619140625,6.2399444580078125,0.0167083740234375,-0.0898284912109375,-0.58526611328125,168.5572509765625,texting
1.6600000000000001,0.5107574462890625,4.0239105224609375,6.241302490234375,0.480072021484375,-0.1913909912109375,-0.5124969482421875,168.5572509765625,texting
1.68,0.317474365234375,4.1295928955078125,6.4759368896484375,0.480072021484375,-0.1913909912109375,-0.5124969482421875,168.5572509765625,texting
1.7,0.287994384765625,4.2731781005859375,6.7388763427734375,0.480072021484375,-0.1913909912109375,-0.5124969482421875,168.5572509765625,texting
1.72,0.1953277587890625,4.4067230224609375,6.9452972412109375,0.480072021484375,-0.1913909912109375,-0.5124969482421875,160.5509033203125,texting
1.74,-0.0406646728515625,4.540069580078125,7.0922698974609375,0.480072021484375,-0.1913909912109375,-0.5124969482421875,160.5509033203125,texting
1.76,-0.080230712890625,4.8102264404296875,7.3621368408203125,0.480072021484375,-0.1913909912109375,-0.5124969482421875,160.5509033203125,texting
1.78,0.0012359619140625,4.931884765625,7.475433349609375,0.480072021484375,-0.1913909912109375,-0.5124969482421875,160.5509033203125,texting
1.8,0.0184783935546875,5.1103973388671875,7.4142303466796875,0.480072021484375,-0.1913909912109375,-0.5124969482421875,151.62168884277344,texting
1.82,0.20904541015625,5.53955078125,7.4117279052734375,0.480072021484375,-0.1913909912109375,-0.5124969482421875,151.62168884277344,texting
1.84,-0.547882080078125,6.1249847412109375,7.6875457763671875,0.480072021484375,-0.1913909912109375,-0.5124969482421875,151.62168884277344,texting
1.86,-0.9016876220703125,5.8077239990234375,9.769073486328125,-0.066741943359375,-0.0438385009765625,-0.1398162841796875,151.62168884277344,texting
1.8800000000000001,-0.0049285888671875,5.43536376953125,12.857696533203125,-0.066741943359375,-0.0438385009765625,-0.1398162841796875,151.62168884277344,texting
1.9000000000000001,0.7804107666015625,4.8984527587890625,14.2037353515625,-0.066741943359375,-0.0438385009765625,-0.1398162841796875,139.0967559814453,texting
1.92,1.0201568603515625,4.3829193115234375,12.33837890625,-0.066741943359375,-0.0438385009765625,-0.1398162841796875,139.0967559814453,texting
1.94,-0.053131103515625,4.585052490234375,7.41937255859375,-0.066741943359375,-0.0438385009765625,-0.1398162841796875,139.0967559814453,texting
1.96,-0.905303955078125,5.0610504150390625,7.2490081787109375,-0.066741943359375,-0.0438385009765625,-0.1398162841796875,139.0967559814453,texting
1.98,-1.44329833984375,5.3267822265625,7.83740234375,-0.066741943359375,-0.0438385009765625,-0.1398162841796875,119.43402099609375,texting
0,0.1222686767578125,5.2401275634765625,6.2934417724609375,-0.3827667236328125,-0.25994873046875,-0.2381439208984375,94.95465087890625,texting
0.02,0.33453369140625,5.1350555419921875,6.7870635986328125,-0.3827667236328125,-0.25994873046875,-0.2381439208984375,94.95465087890625,texting
0.04,0.3855133056640625,5.05999755859375,7.039520263671875,-0.3827667236328125,-0.25994873046875,-0.2381439208984375,94.95465087890625,texting
0.06,0.6373138427734375,5.1112518310546875,7.22039794921875,-0.3827667236328125,-0.25994873046875,-0.2381439208984375,94.95465087890625,texting
0.08,0.9058380126953125,5.1738433837890625,7.4665069580078125,-0.025604248046875,-0.19451904296875,-0.073455810546875,94.95465087890625,texting
0.1,1.2242584228515625,5.3656158447265625,7.5383758544921875,-0.025604248046875,-0.19451904296875,-0.073455810546875,77.22929382324219,texting
0.12,1.4456329345703125,5.6114349365234375,7.574981689453125,-0.025604248046875,-0.19451904296875,-0.073455810546875,77.22929382324219,texting
0.14,1.343353271484375,5.7074127197265625,7.955291748046875,-0.025604248046875,-0.19451904296875,-0.073455810546875,77.22929382324219,texting
0.16,0.7383270263671875,5.50323486328125,8.763992309570312,-0.025604248046875,-0.19451904296875,-0.073455810546875,77.22929382324219,texting
0.18,0.0440673828125,5.2196197509765625,9.845184326171875,-0.025604248046875,-0.19451904296875,-0.073455810546875,65.75346374511719,texting
0.2,0.3839263916015625,5.46710205078125,10.192550659179688,-0.025604248046875,-0.19451904296875,-0.073455810546875,65.75346374511719,texting
0.22,0.979034423828125,5.6186370849609375,9.612884521484375,-0.025604248046875,-0.19451904296875,-0.073455810546875,65.75346374511719,texting
0.24,1.2101898193359375,5.582611083984375,8.886077880859375,-0.025604248046875,-0.19451904296875,-0.073455810546875,65.75346374511719,texting
0.26,0.834442138671875,5.4649658203125,9.522079467773438,-0.025604248046875,-0.19451904296875,-0.073455810546875,65.75346374511719,texting
0.28,0.2212982177734375,5.0513916015625,11.078842163085938,-0.2863006591796875,-0.238311767578125,-0.339813232421875,75.24351501464844,texting
0.3,1.146697998046875,4.2144775390625,9.355621337890625,-0.2863006591796875,-0.238311767578125,-0.339813232421875,75.24351501464844,texting
0.32,1.2859344482421875,4.164794921875,8.015274047851562,-0.2863006591796875,-0.238311767578125,-0.339813232421875,75.24351501464844,texting
0.34,0.8351287841796875,4.3749237060546875,7.994110107421875,-0.2863006591796875,-0.238311767578125,-0.339813232421875,75.24351501464844,texting
0.36,0.064300537109375,4.188720703125,8.816497802734375,-0.2863006591796875,-0.238311767578125,-0.339813232421875,75.24351501464844,texting
0.38,-0.1020965576171875,3.82659912109375,9.519851684570312,-0.2863006591796875,-0.238311767578125,-0.339813232421875,75.24351501464844,texting
0.4,0.355377197265625,3.308563232421875,8.503677368164062,-0.2863006591796875,-0.238311767578125,-0.339813232421875,75.24351501464844,texting
0.42,0.1606903076171875,3.281768798828125,7.77362060546875,-0.2863006591796875,-0.238311767578125,-0.339813232421875,184.59579467773438,texting
0.44,0.257049560546875,3.4164886474609375,7.3694305419921875,-0.059112548828125,-0.17462158203125,-0.6204986572265625,184.59579467773438,texting
0.46,0.2462158203125,3.452545166015625,6.9946136474609375,-0.059112548828125,-0.17462158203125,-0.6204986572265625,184.59579467773438,texting
0.48,0.553924560546875,3.48101806640625,6.9557647705078125,-0.059112548828125,-0.17462158203125,-0.6204986572265625,242.19854736328125,texting
0.5,0.4046478271484375,3.4120635986328125,8.14971923828125,-0.059112548828125,-0.17462158203125,-0.6204986572265625,242.19854736328125,texting
0.52,-0.0286712646484375,3.4866485595703125,8.544143676757812,-0.059112548828125,-0.17462158203125,-0.6204986572265625,242.19854736328125,texting
0.54,0.1474761962890625,3.727783203125,8.464309692382812,-0.059112548828125,-0.17462158203125,-0.6204986572265625,242.19854736328125,texting
0.56,-0.512664794921875,4.104095458984375,7.2683868408203125,-0.059112548828125,-0.17462158203125,-0.6204986572265625,259.03271484375,texting
0.58,-0.7147064208984375,4.2938079833984375,7.5071563720703125,0.2398681640625,-0.0587615966796875,-0.3174591064453125,259.03271484375,texting
0.6,-0.3262176513671875,4.2855682373046875,8.0377197265625,0.2398681640625,-0.0587615966796875,-0.3174591064453125,259.03271484375,texting
0.62,0.7073516845703125,4.1477508544921875,8.7979736328125,0.2398681640625,-0.0587615966796875,-0.3174591064453125,245.10107421875,texting
0.64,1.0265045166015625,4.6623992919921875,8.698928833007812,0.2398681640625,-0.0587615966796875,-0.3174591064453125,245.10107421875,texting
0.66,-0.8365020751953125,3.9178314208984375,10.219940185546875,0.2398681640625,-0.0587615966796875,-0.3174591064453125,245.10107421875,texting
0.68,-0.171173095703125,3.469818115234375,12.610946655273438,0.2398681640625,-0.0587615966796875,-0.3174591064453125,219.79598999023438,texting
0.7000000000000001,2.462738037109375,2.42889404296875,12.934768676757812,0.2398681640625,-0.0587615966796875,-0.3174591064453125,219.79598999023438,texting
0.72,1.890350341796875,2.0557403564453125,9.022735595703125,-0.463836669921875,0.0375823974609375,0.197601318359375,219.79598999023438,texting
0.74,0.5297698974609375,2.4511566162109375,8.337615966796875,-0.463836669921875,0.0375823974609375,0.197601318359375,199.38763427734375,texting
0.76,0.2885894775390625,2.5028839111328125,7.4622955322265625,-0.463836669921875,0.0375823974609375,0.197601318359375,199.38763427734375,texting
0.78,-0.4253387451171875,3.4742889404296875,5.3107147216796875,-0.463836669921875,0.0375823974609375,0.197601318359375,199.38763427734375,texting
0.8,-2.375823974609375,5.108642578125,4.860137939453125,-0.463836669921875,0.0375823974609375,0.197601318359375,130.04592895507812,texting
0.8200000000000001,-2.32781982421875,6.0044097900390625,8.124237060546875,0.178863525390625,-0.752655029296875,-1.3653411865234375,130.04592895507812,texting
0.84,-1.1749420166015625,5.603790283203125,7.982513427734375,0.178863525390625,-0.752655029296875,-1.3653411865234375,130.04592895507812,texting
0.86,-0.611328125,5.4464569091796875,8.505081176757812,0.178863525390625,-0.752655029296875,-1.3653411865234375,130.04592895507812,texting
0.88,-0.1708221435546875,5.450714111328125,9.068710327148438,0.178863525390625,-0.752655029296875,-1.3653411865234375,102.878662109375,texting
0.9,0.2158355712890625,5.6142120361328125,9.371871948242188,0.178863525390625,-0.752655029296875,-1.3653411865234375,102.878662109375,texting
